observation_date,Price,Open,High,Low,Change %,Change_Return,Oil_Price,Gold_Price,SharePrice_UK,SharePrice_Switzerland,GDP_UK,GDP_Switzerland,Interest_Rate_Switzerland,Interest_Rate_UK,CPI_UK,CPI_Switzerland,Volatility Index
27/5/2023,1.1174,1.1163,1.1193,1.1143,0.15,15,72.35,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.95
28/5/2023,1.1174,1.1163,1.1193,1.1143,0.15,15,72.35,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.95
29/5/2023,1.1167,1.1178,1.1193,1.1145,-0.06,-6,72.35,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.46
30/5/2023,1.1244,1.117,1.1248,1.1159,0.69,69,69.45,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.46
31/5/2023,1.1324,1.1244,1.1338,1.1236,0.71,71,68.11,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.94
1/6/2023,1.1344,1.1329,1.1393,1.1294,0.18,18,70.09,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,15.65
2/6/2023,1.1314,1.1347,1.1372,1.1306,-0.26,-26,71.76,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.6
3/6/2023,1.1314,1.1347,1.1372,1.1306,-0.26,-26,71.76,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.6
4/6/2023,1.1314,1.1347,1.1372,1.1306,-0.26,-26,71.76,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.6
5/6/2023,1.1269,1.1315,1.1332,1.1233,-0.4,-40,72.14,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.73
6/6/2023,1.1274,1.1268,1.1289,1.1235,0.04,4,71.71,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.96
7/6/2023,1.1319,1.1277,1.1328,1.1255,0.4,40,72.52,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.94
8/6/2023,1.1278,1.1324,1.1345,1.1262,-0.36,-36,71.28,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.65
9/6/2023,1.136,1.1285,1.1372,1.1277,0.73,73,70.16,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.83
10/6/2023,1.136,1.1285,1.1372,1.1277,0.73,73,70.16,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.83
11/6/2023,1.136,1.1285,1.1372,1.1277,0.73,73,70.16,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.83
12/6/2023,1.1372,1.1365,1.1388,1.1348,0.11,11,67.08,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,15.01
13/6/2023,1.1411,1.1368,1.1433,1.1349,0.34,34,69.39,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.61
14/6/2023,1.1408,1.1417,1.1432,1.1366,-0.03,-3,68.22,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.88
15/6/2023,1.1398,1.1413,1.1456,1.1376,-0.09,-9,70.61,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.5
16/6/2023,1.1455,1.1399,1.1476,1.1388,0.5,50,71.81,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.54
17/6/2023,1.1455,1.1399,1.1476,1.1388,0.5,50,71.81,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.54
18/6/2023,1.1455,1.1399,1.1476,1.1388,0.5,50,71.81,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.54
19/6/2023,1.1453,1.146,1.149,1.1446,-0.02,-2,71.81,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.19
20/6/2023,1.1458,1.1458,1.1492,1.1423,0.04,4,70.94,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.88
21/6/2023,1.1403,1.146,1.1509,1.1379,-0.48,-48,72.55,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.2
22/6/2023,1.1405,1.1405,1.1466,1.1356,0.02,2,69.22,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,12.91
23/6/2023,1.1406,1.1404,1.1455,1.1379,0.01,1,68.91,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.44
24/6/2023,1.1406,1.1404,1.1455,1.1379,0.01,1,68.91,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.44
25/6/2023,1.1406,1.1404,1.1455,1.1379,0.01,1,68.91,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.44
26/6/2023,1.1385,1.1408,1.1416,1.1317,-0.18,-18,69.09,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,14.25
27/6/2023,1.139,1.1391,1.1437,1.1366,0.04,4,67.68,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.74
28/6/2023,1.1331,1.1397,1.1407,1.1314,-0.52,-52,69.54,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.43
29/6/2023,1.1342,1.1335,1.1359,1.1314,0.1,10,69.85,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.54
30/6/2023,1.1374,1.1344,1.1409,1.1335,0.28,28,70.66,74.4,114.5883,128.2329,0.041351933,-0.339361154,0.966,4.3659,7.31,1.710808,13.59
1/7/2023,1.1374,1.1344,1.1409,1.1335,0.28,28,70.66,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.59
2/7/2023,1.1374,1.1344,1.1409,1.1335,0.28,28,70.66,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.59
3/7/2023,1.1375,1.1361,1.1411,1.1349,0.01,1,69.71,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.57
4/7/2023,1.1399,1.138,1.1417,1.1361,0.21,21,69.71,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.7
5/7/2023,1.1417,1.1402,1.143,1.1393,0.16,16,71.78,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,14.18
6/7/2023,1.1402,1.1414,1.1456,1.138,-0.13,-13,71.76,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,15.44
7/7/2023,1.1401,1.1403,1.1474,1.1397,-0.01,-1,73.91,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,14.83
8/7/2023,1.1401,1.1403,1.1474,1.1397,-0.01,-1,73.91,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,14.83
9/7/2023,1.1401,1.1403,1.1474,1.1397,-0.01,-1,73.91,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,14.83
10/7/2023,1.1381,1.1403,1.1423,1.1357,-0.18,-18,73.05,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,15.07
11/7/2023,1.1371,1.1387,1.1405,1.1351,-0.09,-9,74.87,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,14.84
12/7/2023,1.1264,1.1374,1.1389,1.1257,-0.94,-94,75.77,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.54
13/7/2023,1.1276,1.1266,1.1297,1.1227,0.11,11,76.86,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.61
14/7/2023,1.1276,1.1284,1.1311,1.1237,0,0,75.44,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.34
15/7/2023,1.1276,1.1284,1.1311,1.1237,0,0,75.44,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.34
16/7/2023,1.1276,1.1284,1.1311,1.1237,0,0,75.44,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.34
17/7/2023,1.1246,1.128,1.1298,1.1224,-0.27,-27,74.17,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.48
18/7/2023,1.1173,1.1252,1.1261,1.1176,-0.65,-65,75.76,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.3
19/7/2023,1.1105,1.1187,1.1195,1.1058,-0.61,-61,75.4,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.76
20/7/2023,1.115,1.1109,1.1168,1.1062,0.41,41,75.65,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.99
21/7/2023,1.1129,1.1153,1.1174,1.1084,-0.19,-19,77.06,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.6
22/7/2023,1.1129,1.1153,1.1174,1.1084,-0.19,-19,77.06,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.6
23/7/2023,1.1129,1.1153,1.1174,1.1084,-0.19,-19,77.06,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.6
24/7/2023,1.116,1.1135,1.1165,1.1088,0.28,28,78.81,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.91
25/7/2023,1.1138,1.1164,1.1179,1.1117,-0.2,-20,79.76,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.86
26/7/2023,1.1135,1.1142,1.1164,1.1107,-0.03,-3,79.11,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.19
27/7/2023,1.1114,1.1138,1.1182,1.1086,-0.19,-19,80.17,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,14.41
28/7/2023,1.1177,1.1119,1.1197,1.1094,0.57,57,80.55,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.33
29/7/2023,1.1177,1.1119,1.1197,1.1094,0.57,57,80.55,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.33
30/7/2023,1.1177,1.1119,1.1197,1.1094,0.57,57,80.55,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.33
31/7/2023,1.1188,1.1179,1.1221,1.1144,0.1,10,81.8,72.7,113.9178,126.8125,-0.239597036,0.430741727,0.979,4.4372,6.39,1.605098,13.63
1/8/2023,1.1182,1.1194,1.1232,1.1162,-0.05,-5,81.37,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,13.93
2/8/2023,1.1154,1.1189,1.1238,1.1128,-0.25,-25,79.5,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,16.09
3/8/2023,1.1112,1.1158,1.1176,1.1055,-0.38,-38,81.56,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.92
4/8/2023,1.1125,1.1116,1.1159,1.1107,0.12,12,82.76,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.1
5/8/2023,1.1125,1.1116,1.1159,1.1107,0.12,12,82.76,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.1
6/8/2023,1.1125,1.1116,1.1159,1.1107,0.12,12,82.76,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.1
7/8/2023,1.115,1.1132,1.118,1.1116,0.22,22,81.94,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.77
8/8/2023,1.1165,1.1159,1.117,1.1125,0.13,13,82.94,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.99
9/8/2023,1.1155,1.1169,1.118,1.1143,-0.09,-9,84.35,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.96
10/8/2023,1.1111,1.1156,1.1165,1.1103,-0.39,-39,82.81,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.85
11/8/2023,1.1129,1.1115,1.1163,1.11,0.16,16,83.17,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,14.84
12/8/2023,1.1129,1.1115,1.1163,1.11,0.16,16,83.17,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,14.84
13/8/2023,1.1129,1.1115,1.1163,1.11,0.16,16,83.17,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,14.84
14/8/2023,1.1134,1.1126,1.1156,1.1106,0.04,4,82.5,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,14.82
15/8/2023,1.1153,1.1142,1.1182,1.1119,0.17,17,81.06,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,16.46
16/8/2023,1.12,1.1161,1.1222,1.1146,0.42,42,79.4,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,16.78
17/8/2023,1.1193,1.1204,1.1224,1.1169,-0.06,-6,80.43,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.89
18/8/2023,1.1226,1.1197,1.1247,1.117,0.29,29,81.25,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.3
19/8/2023,1.1226,1.1197,1.1247,1.117,0.29,29,81.25,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.3
20/8/2023,1.1226,1.1197,1.1247,1.117,0.29,29,81.25,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.3
21/8/2023,1.1202,1.1236,1.1247,1.1184,-0.21,-21,80.71,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.13
22/8/2023,1.1204,1.1207,1.1235,1.1193,0.02,2,80.25,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,16.97
23/8/2023,1.117,1.121,1.1227,1.1113,-0.3,-30,78.91,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.98
24/8/2023,1.1141,1.1177,1.1183,1.1133,-0.26,-26,79.52,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,17.2
25/8/2023,1.1124,1.1146,1.1177,1.1122,-0.15,-15,80.47,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.68
26/8/2023,1.1124,1.1146,1.1177,1.1122,-0.15,-15,80.47,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.68
27/8/2023,1.1124,1.1146,1.1177,1.1122,-0.15,-15,80.47,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.68
28/8/2023,1.1136,1.1128,1.1148,1.1104,0.11,11,80.65,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,15.08
29/8/2023,1.1101,1.1138,1.1168,1.1086,-0.31,-31,81.14,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,14.45
30/8/2023,1.1165,1.1102,1.118,1.1095,0.58,58,81.64,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,13.88
31/8/2023,1.1192,1.117,1.121,1.1159,0.24,24,83.55,73.8,112.8674,125.6991,-0.239597036,0.430741727,0.952,4.5298,6.3,1.554297,13.57
1/9/2023,1.1148,1.1195,1.1203,1.1141,-0.39,-39,85.52,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.09
2/9/2023,1.1148,1.1195,1.1203,1.1141,-0.39,-39,85.52,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.09
3/9/2023,1.1148,1.1195,1.1203,1.1141,-0.39,-39,85.52,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.09
4/9/2023,1.1158,1.1156,1.1181,1.1138,0.09,9,85.52,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.82
5/9/2023,1.1169,1.1161,1.119,1.1122,0.1,10,86.74,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,14.01
6/9/2023,1.1143,1.1174,1.1193,1.1142,-0.23,-23,87.55,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,14.45
7/9/2023,1.1135,1.1145,1.1158,1.1109,-0.07,-7,86.87,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,14.4
8/9/2023,1.1133,1.1139,1.115,1.1109,-0.02,-2,87.51,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.84
9/9/2023,1.1133,1.1139,1.115,1.1109,-0.02,-2,87.51,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.84
10/9/2023,1.1133,1.1139,1.115,1.1109,-0.02,-2,87.51,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.84
11/9/2023,1.114,1.112,1.1186,1.1116,0.06,6,87.3,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.8
12/9/2023,1.1126,1.1145,1.117,1.1111,-0.13,-13,88.87,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,14.23
13/9/2023,1.1159,1.1134,1.1167,1.1096,0.3,30,88.59,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.48
14/9/2023,1.1112,1.1159,1.1171,1.1098,-0.42,-42,90.13,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,12.82
15/9/2023,1.1112,1.111,1.1146,1.1099,0,0,90.83,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.79
16/9/2023,1.1112,1.111,1.1146,1.1099,0,0,90.83,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.79
17/9/2023,1.1112,1.111,1.1146,1.1099,0,0,90.83,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,13.79
18/9/2023,1.1105,1.1117,1.1127,1.1084,-0.06,-6,91.47,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,14
19/9/2023,1.112,1.1109,1.1139,1.1084,0.14,14,91.16,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,14.11
20/9/2023,1.109,1.1125,1.1132,1.1064,-0.27,-27,89.2,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,15.14
21/9/2023,1.1117,1.1097,1.117,1.1063,0.24,24,89.56,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,17.54
22/9/2023,1.1099,1.1119,1.1129,1.1083,-0.16,-16,90,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,17.2
23/9/2023,1.1099,1.1119,1.1129,1.1083,-0.16,-16,90,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,17.2
24/9/2023,1.1099,1.1119,1.1129,1.1083,-0.16,-16,90,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,17.2
25/9/2023,1.1135,1.1095,1.1151,1.1092,0.32,32,89.68,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,16.9
26/9/2023,1.1132,1.1135,1.1147,1.1109,-0.03,-3,91.43,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,18.94
27/9/2023,1.1177,1.1134,1.1183,1.112,0.4,40,93.67,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,18.22
28/9/2023,1.1158,1.118,1.1218,1.1161,-0.17,-17,91.65,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,17.34
29/9/2023,1.1159,1.1163,1.1195,1.1125,0.01,1,90.77,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,17.52
30/9/2023,1.1159,1.1163,1.1195,1.1125,0.01,1,90.77,72.9,114.8787,124.8924,-0.239597036,0.430741727,1.087,4.4199,6.34,1.654638,17.52
1/10/2023,1.1159,1.1163,1.1195,1.1125,0.01,1,90.77,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.52
2/10/2023,1.1096,1.1165,1.1179,1.1092,-0.56,-56,88.81,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.61
3/10/2023,1.1119,1.1101,1.1156,1.1087,0.21,21,89.26,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,19.78
4/10/2023,1.1121,1.1122,1.1153,1.11,0.02,2,84.32,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,18.58
5/10/2023,1.1118,1.1132,1.1147,1.1095,-0.03,-3,82.3,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,18.49
6/10/2023,1.1135,1.1124,1.1147,1.1084,0.15,15,82.83,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.45
7/10/2023,1.1135,1.1124,1.1147,1.1084,0.15,15,82.83,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.45
8/10/2023,1.1135,1.1124,1.1147,1.1084,0.15,15,82.83,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.45
9/10/2023,1.1091,1.1128,1.1133,1.1061,-0.4,-40,82.83,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.7
10/10/2023,1.1109,1.1097,1.1121,1.1063,0.16,16,85.89,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.03
11/10/2023,1.1102,1.1112,1.1129,1.108,-0.06,-6,83.7,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,16.09
12/10/2023,1.1056,1.1106,1.1114,1.1055,-0.41,-41,82.87,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,16.69
13/10/2023,1.0951,1.1067,1.108,1.0914,-0.95,-95,87.67,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,19.32
14/10/2023,1.0951,1.1067,1.108,1.0914,-0.95,-95,87.67,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,19.32
15/10/2023,1.0951,1.1067,1.108,1.0914,-0.95,-95,87.67,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,19.32
16/10/2023,1.0996,1.0953,1.101,1.094,0.41,41,86.65,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.21
17/10/2023,1.0961,1.0996,1.1003,1.0947,-0.32,-32,86.66,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,17.88
18/10/2023,1.0913,1.0966,1.0982,1.0894,-0.44,-44,88.35,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,19.22
19/10/2023,1.0822,1.0915,1.0924,1.0816,-0.83,-83,89.35,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,21.4
20/10/2023,1.0843,1.0824,1.0867,1.0781,0.19,19,89.12,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,21.71
21/10/2023,1.0843,1.0824,1.0867,1.0781,0.19,19,89.12,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,21.71
22/10/2023,1.0843,1.0824,1.0867,1.0781,0.19,19,89.12,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,21.71
23/10/2023,1.0911,1.0852,1.0924,1.0833,0.63,63,85.49,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,20.37
24/10/2023,1.086,1.0916,1.0943,1.0858,-0.47,-47,84.58,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,18.97
25/10/2023,1.0857,1.0868,1.0886,1.0849,-0.03,-3,86.07,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,20.19
26/10/2023,1.0896,1.0861,1.0915,1.0843,0.36,36,83.8,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,20.68
27/10/2023,1.0934,1.09,1.0974,1.0885,0.35,35,86.04,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,21.27
28/10/2023,1.0934,1.09,1.0974,1.0885,0.35,35,86.04,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,21.27
29/10/2023,1.0934,1.09,1.0974,1.0885,0.35,35,86.04,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,21.27
30/10/2023,1.0973,1.0944,1.0982,1.0916,0.36,36,83.03,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,19.75
31/10/2023,1.1063,1.0978,1.1069,1.0949,0.82,82,81.64,69.1,113.4461,120.3097,-0.3214415,0.308400864,1.046,4.5695,4.74,1.693515,18.14
1/11/2023,1.1028,1.1067,1.1071,1.0996,-0.32,-32,81.05,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,16.87
2/11/2023,1.1055,1.1031,1.1065,1.0997,0.24,24,83.04,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,15.66
